LOCAL ID,UNIQUE ID,SRCE_OR_RF,BENZNE_C,BENZNE_Q,BENZNE_D,2BZTPN_C,2BZTPN_Q,2BZTPN_D,2BZTPN_T_C,2BZTPN_T_Q,2BZTPN_T_D,C1DIBZTPNC,C1DIBZTPNQ,C1DIBZTPND,C2DIBZTPNC,C2DIBZTPNQ,C2DIBZTPND,C3DIBZTPNC,C3DIBZTPNQ,C3DIBZTPND,2BZFRN_T_C,2BNZFRN_Q,2BNZFRN_D,NAPHTHLN_C,NAPHTHLN_Q,NAPHTHLN_D,NPHTLN_T_C,NPHTLN_T_Q,NPHTLN_T_D,C1NPHTLN_C,C1NPHTLN_Q,C1NPHTLN_D,1MTYLNAP_C,1MTYLNAP_Q,1MTYLNAP_D,2MTYLNAP_C,2MTYLNAP_Q,2MTYLNAP_D,C2NPHTLN_C,C2NPHTLN_Q,C2NPHTLN_D,C3NPHTLN_C,C3NPHTLN_Q,C3NPHTLN_D,C4NPHTLN_C,C4NPHTLN_Q,C4NPHTLN_D,BIPHENYL_C,BIPHENYL_Q,BIPHENYL_D,ACNPHTHN_C,ACNPHTHN_Q,ACNPHTHN_D,ACNPHTYL_C,ACNPHTYL_Q,ACNPHTYL_D,FLUORENE_C,FLUORENE_Q,FLUORENE_D,C1FLORNE_C,C1FLORNE_Q,C1FLORNE_D,C2FLORNE_C,C2FLORNE_Q,C2FLORNE_D,C3FLORNE_C,C3FLORNE_Q,C3FLORNE_D,PHNANTHR_C,PHNANTHR_Q,PHNANTHR_D,1MT_PHE_C,1M_PHE_COM,1MT_PHE_Q,1MT_PHE_D,C2PHNANT_C,C2_PHE_COM,C2PHNANT_Q,C2PHNANT_D,C3PHNANT_C,C3_PHE_COM,C3PHNANT_Q,C3PHNANT_D,C4PHNANT_C,C4_PHE_COM,C4PHNANT_Q,C4PHNANT_D,ANTHRACN_C,ANTHRACN_Q,ANTHRACN_D,BZ_A_ANT_C,BZ_A_ANT_Q,BZ_A_ANT_D,2_AH_ANT_C,2_AH_ANT_Q,2_AH_ANT_D,PYRENE_C,PYRENE_Q,PYRENE_D,C1PYRENE_C,C1PYRENE_Q,C1PYRENE_D,BZ_A_PYR_C,BZ_A_PYR_Q,BZ_A_PYR_D,BZ_E_PYR_C,BZ_E_PYR_Q,BZ_E_PYR_D,IN_123_PYC,IN_123_PYQ,IN_123_PYD,3_4BNZPY_C,3_4BNZPY_Q,3_4BNZPY_D,FLORNTHN_C,FLORNTHN_Q,FLORNTHN_D,C1FLRNTHNC,C1FLRNTHNQ,C1FLRNTHND,BZ_B_FLUOC,BZ_B_FLUOQ,BZ_B_FLUOD,BZ_K_FLUOC,BZ_K_FLUOQ,BZ_K_FLUOD,CHRYSENE_C,CHRYSENE_Q,CHRYSENE_D,CHRYS_C1_C,CHRYS_C1_Q,CHRYS_C1_D,CHRYS_C2_C,CHRYS_C2_Q,CHRYS_C2_D,CHRYS_C3_C,CHRYS_C3_Q,CHRYS_C3_D,CHRYS_C4_C,CHRYS_C4_Q,CHRYS_C4_D,PERYLENE_C,PERYLENE_Q,PERYLENE_D,BNZ_G_PYLC,BZ_G_PYL_Q,BZ_G_PYL_D,B_GHI_PYLC,B_GHI_PYLQ,B_GHI_PYLD
S94010170,US07783,MWRA / BHSOFT; unpublished data files,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S94020018,US07784,MWRA / BHSOFT; unpublished data files,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S94020059,US07785,MWRA / BHSOFT; unpublished data files,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S94020097,US07786,MWRA / BHSOFT; unpublished data files,NA,NA,NA,39.31,NA,NA,NA,NA,NA,62.66,NA,NA,120.87,NA,NA,109.15,NA,NA,TRUE,NA,NA,147.81,NA,NA,NA,NA,NA,148.38,NA,NA,NA,NA,NA,NA,NA,NA,186.41,NA,NA,164.68,NA,NA,NA,NA,NA,36.63,NA,NA,29.33,NA,NA,97.36,NA,NA,47.57,NA,NA,53.3,NA,NA,73.21,NA,NA,0,Not detected: below minimum detection limit,NA,477.03,NA,NA,NA,NA,NA,NA,365.97,NA,NA,NA,198.02,NA,NA,NA,NA,NA,NA,NA,155.46,NA,NA,439.43,NA,NA,71.26,NA,NA,1031.68,NA,NA,NA,NA,NA,429.99,NA,NA,347.44,NA,NA,292.61,NA,NA,NA,NA,NA,1113.86,NA,NA,687.96,NA,NA,675.16,NA,NA,245.91,NA,NA,516.33000000000004,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,118.33,NA,NA,NA,NA,NA,264.86,NA,NA
S94020100,US07787,MWRA / BHSOFT; unpublished data files,NA,NA,NA,36.52,NA,NA,NA,NA,NA,66.27,NA,NA,143.63,NA,NA,119.32,NA,NA,TRUE,NA,NA,132.65,NA,NA,NA,NA,NA,138.28,NA,NA,NA,NA,NA,NA,NA,NA,190.31,NA,NA,171.86,NA,NA,NA,NA,NA,40.23,NA,NA,24.84,NA,NA,105.14,NA,NA,44.61,NA,NA,56.65,NA,NA,80.09,NA,NA,0,Not detected: below minimum detection limit,NA,392.43,NA,NA,NA,NA,NA,NA,374.76,NA,NA,NA,211.95,NA,NA,NA,NA,NA,NA,NA,134.44,NA,NA,438.1,NA,NA,71.81,NA,NA,928.9,NA,NA,NA,NA,NA,419.77,NA,NA,336.29,NA,NA,276.08,NA,NA,NA,NA,NA,929.66,NA,NA,747.34,NA,NA,630.5,NA,NA,209.17,NA,NA,496.02999999999997,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,104.32,NA,NA,NA,NA,NA,262.94,NA,NA
S94020102,US07788,MWRA / BHSOFT; unpublished data files,NA,NA,NA,40,NA,NA,NA,NA,NA,67.35,NA,NA,129.21,NA,NA,117.99,NA,NA,TRUE,NA,NA,146.77,NA,NA,NA,NA,NA,147.12,NA,NA,NA,NA,NA,NA,NA,NA,204.15,NA,NA,180.44,NA,NA,NA,NA,NA,45.39,NA,NA,28.77,NA,NA,119.64,NA,NA,53.25,NA,NA,55.84,NA,NA,103.36,NA,NA,0,Not detected: below minimum detection limit,NA,500.61,NA,NA,NA,NA,NA,NA,404.63,NA,NA,NA,197.48,NA,NA,NA,NA,NA,NA,NA,167.61,NA,NA,440.96,NA,NA,73.03,NA,NA,1086.83,NA,NA,NA,NA,NA,432.63,NA,NA,344.81,NA,NA,300.58,NA,NA,NA,NA,NA,1138.09,NA,NA,753.56,NA,NA,660.33,NA,NA,224.19,NA,NA,502.69,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,118.69,NA,NA,NA,NA,NA,275.04,NA,NA
S94020141,US07789,MWRA / BHSOFT; unpublished data files,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S94020143,US07790,MWRA / BHSOFT; unpublished data files,NA,NA,NA,35.52,NA,NA,NA,NA,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,TRUE,NA,NA,63.11,NA,NA,NA,NA,NA,42.99,NA,NA,NA,NA,NA,NA,NA,NA,61.03,NA,NA,46.23,NA,NA,NA,NA,NA,11.42,NA,NA,58.42,NA,NA,10.48,NA,NA,63.93,NA,NA,27.81,NA,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,571.55,NA,NA,NA,NA,NA,NA,164.26,NA,NA,NA,NA,NA,Not detected: below minimum detection limit,NA,NA,NA,NA,NA,135.4,NA,NA,154.27,NA,NA,20.21,NA,NA,410.62,NA,NA,NA,NA,NA,133.09,NA,NA,91.16,NA,NA,79.94,NA,NA,NA,NA,NA,550.52,NA,NA,233.2,NA,NA,183.66,NA,NA,64.41,NA,NA,158.68000000000001,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,34.23,NA,NA,NA,NA,NA,73.51,NA,NA
S94020146,US07791,MWRA / BHSOFT; unpublished data files,NA,NA,NA,28.36,NA,NA,NA,NA,NA,49.56,NA,NA,65.78,NA,NA,43.5,NA,NA,TRUE,NA,NA,62.97,NA,NA,NA,NA,NA,41.79,NA,NA,NA,NA,NA,NA,NA,NA,88.85,NA,NA,156.51,NA,NA,NA,NA,NA,14.48,NA,NA,32.74,NA,NA,32.17,NA,NA,61.05,NA,NA,70.21,NA,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,376.76,NA,NA,NA,NA,NA,NA,360.27,NA,NA,NA,NA,NA,Not detected: below minimum detection limit,NA,NA,NA,NA,NA,117.64,NA,NA,153.96,NA,NA,23.03,NA,NA,462.97,NA,NA,NA,NA,NA,138.52,NA,NA,108.47,NA,NA,94.43,NA,NA,NA,NA,NA,534.52,NA,NA,324.56,NA,NA,207.73,NA,NA,74.13,NA,NA,181.72,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,37.15,NA,NA,NA,NA,NA,83.67,NA,NA
S94020152,US07792,MWRA / BHSOFT; unpublished data files,NA,NA,NA,0,Not detected: below minimum detection limit,NA,NA,NA,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,FALSE,NA,NA,12.65,NA,NA,NA,NA,NA,0,Not detected: below minimum detection limit,NA,NA,NA,NA,NA,NA,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,NA,NA,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,7.49,NA,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,35.93,NA,NA,NA,NA,NA,NA,52.3,NA,NA,NA,NA,NA,Not detected: below minimum detection limit,NA,NA,NA,NA,NA,7.61,NA,NA,18.19,NA,NA,4.12,NA,NA,54.52,NA,NA,NA,NA,NA,20.34,NA,NA,17.85,NA,NA,14.92,NA,NA,NA,NA,NA,53.55,NA,NA,64.88,NA,NA,31.3,NA,NA,11.89,NA,NA,26.129999999999999,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.02,NA,NA,NA,NA,NA,14.3,NA,NA
S94020172,US07793,MWRA / BHSOFT; unpublished data files,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S94020198,US07794,MWRA / BHSOFT; unpublished data files,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S94020209,US07795,MWRA / BHSOFT; unpublished data files,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S94020223,US07796,MWRA / BHSOFT; unpublished data files,NA,NA,NA,25.32,NA,NA,NA,NA,NA,45.01,NA,NA,67.47,NA,NA,33.74,NA,NA,TRUE,NA,NA,32.11,NA,NA,NA,NA,NA,30.48,NA,NA,NA,NA,NA,NA,NA,NA,97.2,NA,NA,137.34,NA,NA,NA,NA,NA,7.55,NA,NA,22.75,NA,NA,41.09,NA,NA,58.06,NA,NA,59.86,NA,NA,110.87,NA,NA,0,Not detected: below minimum detection limit,NA,370.95,NA,NA,NA,NA,NA,NA,334.19,NA,NA,NA,148.31,NA,NA,NA,NA,NA,NA,NA,137.78,NA,NA,233.64,NA,NA,27.58,NA,NA,509.48,NA,NA,NA,NA,NA,163.64,NA,NA,121.21,NA,NA,91.48,NA,NA,NA,NA,NA,570.03,NA,NA,468.63,NA,NA,246.88,NA,NA,92.08,NA,NA,238.19999999999999,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,68.41,NA,NA,NA,NA,NA,78.36,NA,NA
S94020225,US07797-1,MWRA / BHSOFT; unpublished data files,NA,NA,NA,39.26,NA,NA,NA,NA,NA,64.12,NA,NA,86.16,NA,NA,49.04,NA,NA,TRUE,NA,NA,34.92,NA,NA,NA,NA,NA,34.92,NA,NA,NA,NA,NA,NA,NA,NA,91.81,NA,NA,128.55,NA,NA,NA,NA,NA,10.5,NA,NA,55.07,NA,NA,27.89,NA,NA,65.34,NA,NA,71.45,NA,NA,100.39,NA,NA,0,Not detected: below minimum detection limit,NA,551.92,NA,NA,NA,NA,NA,NA,387.11,NA,NA,NA,167.43,NA,NA,NA,NA,NA,NA,NA,147.9,NA,NA,229.83,NA,NA,28.64,NA,NA,623.77,NA,NA,NA,NA,NA,174.03,NA,NA,125.72,NA,NA,97.72,NA,NA,NA,NA,NA,713.46,NA,NA,529.38,NA,NA,249.34,NA,NA,90.2,NA,NA,236.18000000000001,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,56.01,NA,NA,NA,NA,NA,89.23,NA,NA
S94020225,US07797-2,MWRA / BHSOFT; unpublished data files,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S94020227,US07798,MWRA / BHSOFT; unpublished data files,NA,NA,NA,45.87,NA,NA,NA,NA,NA,122.53,NA,NA,217.3,NA,NA,178.97,NA,NA,TRUE,NA,NA,84.71,NA,NA,NA,NA,NA,104.96,NA,NA,NA,NA,NA,NA,NA,NA,265.31,NA,NA,305.78,NA,NA,NA,NA,NA,41.98,NA,NA,21.99,NA,NA,79.33,NA,NA,60.9,NA,NA,140.31,NA,NA,246.9,NA,NA,0,Not detected: below minimum detection limit,NA,479,NA,NA,NA,NA,NA,NA,756.46,NA,NA,NA,420.57,NA,NA,NA,NA,NA,NA,NA,158.74,NA,NA,400.15,NA,NA,56.42,NA,NA,1030.33,NA,NA,NA,NA,NA,358.64,NA,NA,271.17,NA,NA,200.31,NA,NA,NA,NA,NA,924.1,NA,NA,990.67,NA,NA,464.37,NA,NA,155.37,NA,NA,461.11000000000001,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,102.84,NA,NA,NA,NA,NA,201.21,NA,NA
S94020253,US07799,MWRA / BHSOFT; unpublished data files,NA,NA,NA,10.46,NA,NA,NA,NA,NA,10.92,NA,NA,20.04,NA,NA,23.6,NA,NA,TRUE,NA,NA,33.41,NA,NA,NA,NA,NA,14.84,NA,NA,NA,NA,NA,NA,NA,NA,24.08,NA,NA,26.81,NA,NA,NA,NA,NA,5.6,NA,NA,8.42,NA,NA,21.05,NA,NA,13.6,NA,NA,10.71,NA,NA,27.55,NA,NA,49.38,NA,NA,149.28,NA,NA,NA,NA,NA,NA,87.61,NA,NA,NA,58.78,NA,NA,NA,NA,NA,NA,NA,36.04,NA,NA,133.74,NA,NA,28.08,NA,NA,400.55,NA,NA,NA,NA,NA,161.09,NA,NA,135.19,NA,NA,126.82,NA,NA,NA,NA,NA,332.87,NA,NA,207.95,NA,NA,238.34,NA,NA,85.32,NA,NA,171.47999999999999,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,41.46,NA,NA,NA,NA,NA,116.12,NA,NA
S94020255,US07800-1,MWRA / BHSOFT; unpublished data files,NA,NA,NA,50.48,NA,NA,NA,NA,NA,50.9,NA,NA,87.59,NA,NA,95.2,NA,NA,TRUE,NA,NA,121.36,NA,NA,NA,NA,NA,72.51,NA,NA,NA,NA,NA,NA,NA,NA,113.87,NA,NA,104.3,NA,NA,NA,NA,NA,27.67,NA,NA,46.74,NA,NA,113.27,NA,NA,70.48,NA,NA,51.08,NA,NA,89.47,NA,NA,214.31,NA,NA,766.07,NA,NA,NA,NA,NA,NA,321.31,NA,NA,NA,234.21,NA,NA,NA,NA,NA,NA,NA,176.66,NA,NA,664.22,NA,NA,143.79,NA,NA,1950.88,NA,NA,NA,NA,NA,735.89,NA,NA,618.2,NA,NA,642.6,NA,NA,NA,NA,NA,1595.89,NA,NA,809.49,NA,NA,1231.39,NA,NA,387.63,NA,NA,784.28999999999996,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,205.62,NA,NA,NA,NA,NA,553.12,NA,NA
S94020255,US07800-2,MWRA / BHSOFT; unpublished data files,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S94020258,US07801,MWRA / BHSOFT; unpublished data files,NA,NA,NA,21.39,NA,NA,NA,NA,NA,24.69,NA,NA,48.94,NA,NA,69.8,NA,NA,TRUE,NA,NA,119.53,NA,NA,NA,NA,NA,66.31,NA,NA,NA,NA,NA,NA,NA,NA,97.7,NA,NA,76.17,NA,NA,NA,NA,NA,18.87,NA,NA,15.77,NA,NA,59.41,NA,NA,31.36,NA,NA,28.77,NA,NA,58.85,NA,NA,100.38,NA,NA,265.53,NA,NA,NA,NA,NA,NA,178.74,NA,NA,NA,134.92,NA,NA,NA,NA,NA,NA,NA,78.81,NA,NA,260.78,NA,NA,60.35,NA,NA,803.69,NA,NA,NA,NA,NA,358.36,NA,NA,308.81,NA,NA,268.92,NA,NA,NA,NA,NA,573.06,NA,NA,483.67,NA,NA,502.13,NA,NA,165.46,NA,NA,334.44,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,106.95,NA,NA,NA,NA,NA,259.72,NA,NA
S94020262,US07802-1,MWRA / BHSOFT; unpublished data files,NA,NA,NA,68.9,NA,NA,NA,NA,NA,115.6,NA,NA,227.98,NA,NA,215.39,NA,NA,TRUE,NA,NA,141.54,NA,NA,NA,NA,NA,98.78,NA,NA,NA,NA,NA,NA,NA,NA,187.57,NA,NA,233.6,NA,NA,NA,NA,NA,31.91,NA,NA,55,NA,NA,166.68,NA,NA,79.76,NA,NA,76.75,NA,NA,0,Not detected: below minimum detection limit,NA,0,Not detected: below minimum detection limit,NA,934.79,NA,NA,NA,NA,NA,NA,606.31,NA,NA,NA,326.07,NA,NA,NA,NA,NA,NA,NA,272.56,NA,NA,780.3,NA,NA,123.77,NA,NA,2142.06,NA,NA,NA,NA,NA,746.02,NA,NA,634.58,NA,NA,524.36,NA,NA,NA,NA,NA,2373.95,NA,NA,1254.01,NA,NA,1235.92,NA,NA,448.77,NA,NA,933.64999999999998,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,189.87,NA,NA,NA,NA,NA,494.83,NA,NA
S94020262,US07802-2,MWRA / BHSOFT; unpublished data files,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S94020265,US07803,MWRA / BHSOFT; unpublished data files,NA,NA,NA,126.2,NA,NA,NA,NA,NA,161.09,NA,NA,370.39,NA,NA,346.57,NA,NA,TRUE,NA,NA,177.92,NA,NA,NA,NA,NA,110.37,NA,NA,NA,NA,NA,NA,NA,NA,226.71,NA,NA,419.41,NA,NA,NA,NA,NA,43.08,NA,NA,106.72,NA,NA,171.83,NA,NA,147.6,NA,NA,111.34,NA,NA,258.96,NA,NA,0,Not detected: below minimum detection limit,NA,1661.89,NA,NA,NA,NA,NA,NA,946.62,NA,NA,NA,585.01,NA,NA,NA,NA,NA,NA,NA,425.68,NA,NA,1392.54,NA,NA,225.21,NA,NA,3204.72,NA,NA,NA,NA,NA,1262.11,NA,NA,1088.02,NA,NA,939.27,NA,NA,NA,NA,NA,4107.26,NA,NA,1727.49,NA,NA,2198.35,NA,NA,759.83,NA,NA,1733.6800000000001,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,323.79,NA,NA,NA,NA,NA,859.61,NA,NA
